page,ligne,indirect,jour,mois,mois_num,année,Date,mois_année,Rang cette semaine-là,Émission,Diffuseur,Début,Fin,Cote,Plus de 1M,"Plus de 1,5M",Plus de 2M,"Plus de 2,5M"
21,29,"Du 23 juillet au 29 juillet 2012 / July 23rd to July 29th, 2012",23,juillet ,7,2012,2012-07-23,2012-07,29,"Fièvre de la danse, La",TVA,19:00,20:00,407,,,,
21,30,"Du 23 juillet au 29 juillet 2012 / July 23rd to July 29th, 2012",23,juillet ,7,2012,2012-07-23,2012-07,30,Du talent à revendre,TVA,21:00,22:00,389,,,,
24,1,"Du 30 juillet au 5 août 2012 / July 30th to August 5th, 2012",30,juillet ,7,2012,2012-07-30,2012-07,1,Dimanche à Hollywood,TVA,20:00,21:41,667,,,,
24,2,"Du 30 juillet au 5 août 2012 / July 30th to August 5th, 2012",30,juillet ,7,2012,2012-07-30,2012-07,2,"Minute pour gagner, Une",TVA,19:00,20:00,639,,,,
24,3,"Du 30 juillet au 5 août 2012 / July 30th to August 5th, 2012",30,juillet ,7,2012,2012-07-30,2012-07,3,"Chefs, Les",SRC,20:00,21:00,637,,,,
24,4,"Du 30 juillet au 5 août 2012 / July 30th to August 5th, 2012",30,juillet ,7,2012,2012-07-30,2012-07,4,Roue de fortune chez vous!,TVA,18:57,19:00,609,,,,
24,5,"Du 30 juillet au 5 août 2012 / July 30th to August 5th, 2012",30,juillet ,7,2012,2012-07-30,2012-07,5,TVA Nouvelles (18h - LV),TVA,18:00,18:30,578,,,,
24,6,"Du 30 juillet au 5 août 2012 / July 30th to August 5th, 2012",30,juillet ,7,2012,2012-07-30,2012-07,6,Qui perd gagne,TVA,19:00,20:00,572,,,,
24,7,"Du 30 juillet au 5 août 2012 / July 30th to August 5th, 2012",30,juillet ,7,2012,2012-07-30,2012-07,7,Qui perd gagne,TVA,19:00,20:00,565,,,,
24,8,"Du 30 juillet au 5 août 2012 / July 30th to August 5th, 2012",30,juillet ,7,2012,2012-07-30,2012-07,8,Film de filles,TVA,20:00,22:00,558,,,,
24,9,"Du 30 juillet au 5 août 2012 / July 30th to August 5th, 2012",30,juillet ,7,2012,2012-07-30,2012-07,9,"Grand rire, Le",SRC,20:00,21:00,539,,,,
24,10,"Du 30 juillet au 5 août 2012 / July 30th to August 5th, 2012",30,juillet ,7,2012,2012-07-30,2012-07,10,Du talent à revendre,TVA,21:00,22:00,521,,,,
24,11,"Du 30 juillet au 5 août 2012 / July 30th to August 5th, 2012",30,juillet ,7,2012,2012-07-30,2012-07,10,Sucré Salé,TVA,18:30,18:57,521,,,,
24,12,"Du 30 juillet au 5 août 2012 / July 30th to August 5th, 2012",30,juillet ,7,2012,2012-07-30,2012-07,12,Ciné-Extra,TVA,18:30,20:51,519,,,,
24,13,"Du 30 juillet au 5 août 2012 / July 30th to August 5th, 2012",30,juillet ,7,2012,2012-07-30,2012-07,13,TVA Nouvelles (17h),TVA,17:00,18:00,511,,,,
24,14,"Du 30 juillet au 5 août 2012 / July 30th to August 5th, 2012",30,juillet ,7,2012,2012-07-30,2012-07,14,"Gags, Les",TVA,18:30,19:00,500,,,,
24,15,"Du 30 juillet au 5 août 2012 / July 30th to August 5th, 2012",30,juillet ,7,2012,2012-07-30,2012-07,15,TVA Nouvelles (18h-SD),TVA,18:00,18:30,496,,,,
24,16,"Du 30 juillet au 5 août 2012 / July 30th to August 5th, 2012",30,juillet ,7,2012,2012-07-30,2012-07,16,Sylvain Larocque : vu d'même,TVA,21:00,22:00,489,,,,
24,17,"Du 30 juillet au 5 août 2012 / July 30th to August 5th, 2012",30,juillet ,7,2012,2012-07-30,2012-07,17,Cinémax,TVA,20:51,23:25,485,,,,
24,18,"Du 30 juillet au 5 août 2012 / July 30th to August 5th, 2012",30,juillet ,7,2012,2012-07-30,2012-07,18,Petite séduction,SRC,20:00,21:00,478,,,,
24,19,"Du 30 juillet au 5 août 2012 / July 30th to August 5th, 2012",30,juillet ,7,2012,2012-07-30,2012-07,19,Beautés désespérées,SRC,20:00,21:00,464,,,,
24,20,"Du 30 juillet au 5 août 2012 / July 30th to August 5th, 2012",30,juillet ,7,2012,2012-07-30,2012-07,20,TVA Nouvelles (22h),TVA,22:00,22:30,462,,,,
24,21,"Du 30 juillet au 5 août 2012 / July 30th to August 5th, 2012",30,juillet ,7,2012,2012-07-30,2012-07,21,Fidèles au poste!,TVA,20:00,21:00,451,,,,
24,22,"Du 30 juillet au 5 août 2012 / July 30th to August 5th, 2012",30,juillet ,7,2012,2012-07-30,2012-07,22,Découverte,SRC,18:30,19:30,441,,,,
24,23,"Du 30 juillet au 5 août 2012 / July 30th to August 5th, 2012",30,juillet ,7,2012,2012-07-30,2012-07,23,Dieu merci!,TVA,20:00,21:00,415,,,,
24,24,"Du 30 juillet au 5 août 2012 / July 30th to August 5th, 2012",30,juillet ,7,2012,2012-07-30,2012-07,24,Épicerie,SRC,19:30,20:00,410,,,,
24,25,"Du 30 juillet au 5 août 2012 / July 30th to August 5th, 2012",30,juillet ,7,2012,2012-07-30,2012-07,24,Rock et Rolland,TVA,19:00,19:30,410,,,,
24,26,"Du 30 juillet au 5 août 2012 / July 30th to August 5th, 2012",30,juillet ,7,2012,2012-07-30,2012-07,26,On prend... un train,SRC,21:00,22:00,408,,,,
24,27,"Du 30 juillet au 5 août 2012 / July 30th to August 5th, 2012",30,juillet ,7,2012,2012-07-30,2012-07,27,Pénélope McQuade,SRC,21:00,22:00,400,,,,
24,28,"Du 30 juillet au 5 août 2012 / July 30th to August 5th, 2012",30,juillet ,7,2012,2012-07-30,2012-07,28,Esprits criminels,TVA,21:00,22:00,385,,,,
24,29,"Du 30 juillet au 5 août 2012 / July 30th to August 5th, 2012",30,juillet ,7,2012,2012-07-30,2012-07,29,Squelettes...placard,SRC,19:00,19:30,350,,,,
24,30,"Du 30 juillet au 5 août 2012 / July 30th to August 5th, 2012",30,juillet ,7,2012,2012-07-30,2012-07,30,"Fièvre de la danse, La",TVA,19:00,20:00,344,,,,
27,1,"Du 6 août au 12 août 2012 / August 6th to August 12th, 2012",6,août ,8,2012,2012-08-06,2012-08,1,Dimanche à Hollywood,TVA,20:00,22:04,800,,,,
27,2,"Du 6 août au 12 août 2012 / August 6th to August 12th, 2012",6,août ,8,2012,2012-08-06,2012-08,2,Laurent Paquin : Tout est relatif,TVA,21:00,22:00,783,,,,
27,3,"Du 6 août au 12 août 2012 / August 6th to August 12th, 2012",6,août ,8,2012,2012-08-06,2012-08,3,Ciné-Extra,TVA,18:30,20:53,778,,,,
27,4,"Du 6 août au 12 août 2012 / August 6th to August 12th, 2012",6,août ,8,2012,2012-08-06,2012-08,4,"Chefs, Les",SRC,20:00,21:00,744,,,,
27,5,"Du 6 août au 12 août 2012 / August 6th to August 12th, 2012",6,août ,8,2012,2012-08-06,2012-08,5,TVA Nouvelles (18h - LV),TVA,18:00,18:30,667,,,,
27,6,"Du 6 août au 12 août 2012 / August 6th to August 12th, 2012",6,août ,8,2012,2012-08-06,2012-08,6,Qui perd gagne,TVA,19:00,20:00,654,,,,
27,7,"Du 6 août au 12 août 2012 / August 6th to August 12th, 2012",6,août ,8,2012,2012-08-06,2012-08,7,Olymp cérémonie clôt,V,16:00,19:15,635,,,,
27,8,"Du 6 août au 12 août 2012 / August 6th to August 12th, 2012",6,août ,8,2012,2012-08-06,2012-08,8,Cinémax,TVA,20:53,0:38,601,,,,
27,9,"Du 6 août au 12 août 2012 / August 6th to August 12th, 2012",6,août ,8,2012,2012-08-06,2012-08,9,Qui perd gagne,TVA,19:00,20:00,599,,,,
27,10,"Du 6 août au 12 août 2012 / August 6th to August 12th, 2012",6,août ,8,2012,2012-08-06,2012-08,10,Film de filles,TVA,20:00,22:00,593,,,,
27,11,"Du 6 août au 12 août 2012 / August 6th to August 12th, 2012",6,août ,8,2012,2012-08-06,2012-08,11,Roue de fortune chez vous!,TVA,18:57,19:00,590,,,,
27,12,"Du 6 août au 12 août 2012 / August 6th to August 12th, 2012",6,août ,8,2012,2012-08-06,2012-08,12,TVA Nouvelles (17h),TVA,17:00,18:00,554,,,,
27,13,"Du 6 août au 12 août 2012 / August 6th to August 12th, 2012",6,août ,8,2012,2012-08-06,2012-08,13,Sucré Salé,TVA,18:30,18:57,553,,,,
27,14,"Du 6 août au 12 août 2012 / August 6th to August 12th, 2012",6,août ,8,2012,2012-08-06,2012-08,14,"Minute pour gagner, Une",TVA,19:00,20:00,548,,,,
27,15,"Du 6 août au 12 août 2012 / August 6th to August 12th, 2012",6,août ,8,2012,2012-08-06,2012-08,15,Film de gars,TVA,19:30,22:00,543,,,,
27,16,"Du 6 août au 12 août 2012 / August 6th to August 12th, 2012",6,août ,8,2012,2012-08-06,2012-08,16,Juste le meilleur de Stéphane Rousseau,TVA,21:00,22:00,538,,,,
27,17,"Du 6 août au 12 août 2012 / August 6th to August 12th, 2012",6,août ,8,2012,2012-08-06,2012-08,17,Fidèles au poste!,TVA,20:00,21:00,534,,,,
27,18,"Du 6 août au 12 août 2012 / August 6th to August 12th, 2012",6,août ,8,2012,2012-08-06,2012-08,18,TVA Nouvelles (22h),TVA,22:00,22:30,510,,,,
27,19,"Du 6 août au 12 août 2012 / August 6th to August 12th, 2012",6,août ,8,2012,2012-08-06,2012-08,19,Olymp cérémonie clôt,RDS+,16:00,19:16,509,,,,
27,20,"Du 6 août au 12 août 2012 / August 6th to August 12th, 2012",6,août ,8,2012,2012-08-06,2012-08,20,Beautés désespérées,SRC,20:00,21:00,504,,,,
27,21,"Du 6 août au 12 août 2012 / August 6th to August 12th, 2012",6,août ,8,2012,2012-08-06,2012-08,21,TVA Nouvelles (18h-SD),TVA,18:00,18:30,502,,,,
27,22,"Du 6 août au 12 août 2012 / August 6th to August 12th, 2012",6,août ,8,2012,2012-08-06,2012-08,22,Petite séduction,SRC,20:00,21:00,498,,,,
27,23,"Du 6 août au 12 août 2012 / August 6th to August 12th, 2012",6,août ,8,2012,2012-08-06,2012-08,23,Dieu merci!,TVA,20:00,21:00,493,,,,
27,24,"Du 6 août au 12 août 2012 / August 6th to August 12th, 2012",6,août ,8,2012,2012-08-06,2012-08,24,Rire et délire,V,19:15,19:45,481,,,,
27,25,"Du 6 août au 12 août 2012 / August 6th to August 12th, 2012",6,août ,8,2012,2012-08-06,2012-08,25,Esprits criminels,TVA,21:00,22:00,467,,,,
27,26,"Du 6 août au 12 août 2012 / August 6th to August 12th, 2012",6,août ,8,2012,2012-08-06,2012-08,26,Épicerie,SRC,19:30,20:00,453,,,,
27,27,"Du 6 août au 12 août 2012 / August 6th to August 12th, 2012",6,août ,8,2012,2012-08-06,2012-08,27,Squelettes...placard,SRC,19:00,19:30,422,,,,
27,28,"Du 6 août au 12 août 2012 / August 6th to August 12th, 2012",6,août ,8,2012,2012-08-06,2012-08,28,"Gags, Les",TVA,18:30,19:00,414,,,,
27,29,"Du 6 août au 12 août 2012 / August 6th to August 12th, 2012",6,août ,8,2012,2012-08-06,2012-08,29,Rock et Rolland,TVA,19:00,19:30,409,,,,
27,30,"Du 6 août au 12 août 2012 / August 6th to August 12th, 2012",6,août ,8,2012,2012-08-06,2012-08,30,Pénélope McQuade,SRC,21:00,22:00,400,,,,
30,1,"Du 13 août au 19 août 2012 / August 13th to August 19th, 2012",13,août ,8,2012,2012-08-13,2012-08,1,Élect Qc 12 Débat,SRC,20:00,22:00,1061,Plus de 1M,,,
30,2,"Du 13 août au 19 août 2012 / August 13th to August 19th, 2012",13,août ,8,2012,2012-08-13,2012-08,2,Qui perd gagne,TVA,19:00,20:00,788,,,,
30,3,"Du 13 août au 19 août 2012 / August 13th to August 19th, 2012",13,août ,8,2012,2012-08-13,2012-08,3,Qui perd gagne,TVA,19:00,20:00,786,,,,
30,4,"Du 13 août au 19 août 2012 / August 13th to August 19th, 2012",13,août ,8,2012,2012-08-13,2012-08,4,Juste pour rire,TVA,21:00,22:00,750,,,,
30,5,"Du 13 août au 19 août 2012 / August 13th to August 19th, 2012",13,août ,8,2012,2012-08-13,2012-08,5,Fidèles au poste!,TVA,20:00,21:00,727,,,,
30,6,"Du 13 août au 19 août 2012 / August 13th to August 19th, 2012",13,août ,8,2012,2012-08-13,2012-08,6,Roue de fortune chez vous!,TVA,18:57,19:00,713,,,,
30,7,"Du 13 août au 19 août 2012 / August 13th to August 19th, 2012",13,août ,8,2012,2012-08-13,2012-08,7,TVA Nouvelles (18h - LV),TVA,18:00,18:30,693,,,,
30,8,"Du 13 août au 19 août 2012 / August 13th to August 19th, 2012",13,août ,8,2012,2012-08-13,2012-08,8,"Téléjournal, Le",SRC,22:00,22:45,663,,,,
30,9,"Du 13 août au 19 août 2012 / August 13th to August 19th, 2012",13,août ,8,2012,2012-08-13,2012-08,9,TVA Nouvelles (17h),TVA,17:00,18:00,622,,,,
30,10,"Du 13 août au 19 août 2012 / August 13th to August 19th, 2012",13,août ,8,2012,2012-08-13,2012-08,10,Sucré Salé,TVA,18:30,18:57,621,,,,
30,11,"Du 13 août au 19 août 2012 / August 13th to August 19th, 2012",13,août ,8,2012,2012-08-13,2012-08,11,Juste le meilleur de Guy Nantel,TVA,21:00,22:00,601,,,,
30,12,"Du 13 août au 19 août 2012 / August 13th to August 19th, 2012",13,août ,8,2012,2012-08-13,2012-08,12,Film de filles,TVA,20:00,22:00,594,,,,
30,13,"Du 13 août au 19 août 2012 / August 13th to August 19th, 2012",13,août ,8,2012,2012-08-13,2012-08,13,Film de gars,TVA,20:00,22:00,591,,,,
30,14,"Du 13 août au 19 août 2012 / August 13th to August 19th, 2012",13,août ,8,2012,2012-08-13,2012-08,14,TVA Nouvelles (18h-SD),TVA,18:00,18:30,585,,,,
30,15,"Du 13 août au 19 août 2012 / August 13th to August 19th, 2012",13,août ,8,2012,2012-08-13,2012-08,15,Esprits criminels,TVA,21:00,22:00,582,,,,
30,16,"Du 13 août au 19 août 2012 / August 13th to August 19th, 2012",13,août ,8,2012,2012-08-13,2012-08,16,Cinémax,TVA,20:49,23:19,556,,,,
30,17,"Du 13 août au 19 août 2012 / August 13th to August 19th, 2012",13,août ,8,2012,2012-08-13,2012-08,17,TVA Nouvelles (22h),TVA,22:00,22:30,541,,,,
30,18,"Du 13 août au 19 août 2012 / August 13th to August 19th, 2012",13,août ,8,2012,2012-08-13,2012-08,18,Petite séduction,SRC,20:00,21:00,538,,,,
30,19,"Du 13 août au 19 août 2012 / August 13th to August 19th, 2012",13,août ,8,2012,2012-08-13,2012-08,19,"Minute pour gagner, Une",TVA,19:00,20:00,534,,,,
30,20,"Du 13 août au 19 août 2012 / August 13th to August 19th, 2012",13,août ,8,2012,2012-08-13,2012-08,20,Découverte,SRC,18:30,19:30,515,,,,
30,21,"Du 13 août au 19 août 2012 / August 13th to August 19th, 2012",13,août ,8,2012,2012-08-13,2012-08,21,Beautés désespérées,SRC,20:00,21:00,513,,,,
30,22,"Du 13 août au 19 août 2012 / August 13th to August 19th, 2012",13,août ,8,2012,2012-08-13,2012-08,22,Épicerie,SRC,19:30,20:00,508,,,,
30,23,"Du 13 août au 19 août 2012 / August 13th to August 19th, 2012",13,août ,8,2012,2012-08-13,2012-08,23,Ciné-Extra,TVA,18:30,20:49,496,,,,
30,24,"Du 13 août au 19 août 2012 / August 13th to August 19th, 2012",13,août ,8,2012,2012-08-13,2012-08,24,Dieu merci!,TVA,20:00,21:00,483,,,,
30,25,"Du 13 août au 19 août 2012 / August 13th to August 19th, 2012",13,août ,8,2012,2012-08-13,2012-08,24,Animo,SRC,19:30,20:00,483,,,,
30,26,"Du 13 août au 19 août 2012 / August 13th to August 19th, 2012",13,août ,8,2012,2012-08-13,2012-08,26,CSI:NY,V,20:00,21:00,467,,,,
30,27,"Du 13 août au 19 août 2012 / August 13th to August 19th, 2012",13,août ,8,2012,2012-08-13,2012-08,27,"Gags, Les",TVA,18:30,19:00,461,,,,
30,28,"Du 13 août au 19 août 2012 / August 13th to August 19th, 2012",13,août ,8,2012,2012-08-13,2012-08,28,Squelettes...placard,SRC,19:00,19:30,443,,,,
30,29,"Du 13 août au 19 août 2012 / August 13th to August 19th, 2012",13,août ,8,2012,2012-08-13,2012-08,29,"Cible, La",TVA,20:00,21:00,421,,,,
30,30,"Du 13 août au 19 août 2012 / August 13th to August 19th, 2012",13,août ,8,2012,2012-08-13,2012-08,30,Élect Qc 12 Débat,RDI+,20:00,22:00,407,,,,
35,1,"Du 27 août au 2 septembre 2012 / August 27th to September 2nd, 2012",27,août ,8,2012,2012-08-27,2012-08,1,Qui perd gagne,TVA,19:00,20:00,914,,,,
35,2,"Du 27 août au 2 septembre 2012 / August 27th to September 2nd, 2012",27,août ,8,2012,2012-08-27,2012-08,2,Dieu merci!,TVA,20:00,21:00,850,,,,
35,3,"Du 27 août au 2 septembre 2012 / August 27th to September 2nd, 2012",27,août ,8,2012,2012-08-27,2012-08,3,"Chefs, Les",SRC,20:00,21:00,818,,,,
35,4,"Du 27 août au 2 septembre 2012 / August 27th to September 2nd, 2012",27,août ,8,2012,2012-08-27,2012-08,4,TVA Nouvelles (18h - LV),TVA,18:00,18:30,793,,,,
35,5,"Du 27 août au 2 septembre 2012 / August 27th to September 2nd, 2012",27,août ,8,2012,2012-08-27,2012-08,5,Roue de fortune chez vous!,TVA,18:57,19:00,792,,,,
35,6,"Du 27 août au 2 septembre 2012 / August 27th to September 2nd, 2012",27,août ,8,2012,2012-08-27,2012-08,6,"Poule aux oeufs d'or, La",TVA,19:30,20:00,767,,,,
35,7,"Du 27 août au 2 septembre 2012 / August 27th to September 2nd, 2012",27,août ,8,2012,2012-08-27,2012-08,7,"Minute pour gagner, Une",TVA,19:00,20:00,757,,,,
35,8,"Du 27 août au 2 septembre 2012 / August 27th to September 2nd, 2012",27,août ,8,2012,2012-08-27,2012-08,8,Juste le meilleur de Laurent Paquin,TVA,21:00,22:00,722,,,,
35,9,"Du 27 août au 2 septembre 2012 / August 27th to September 2nd, 2012",27,août ,8,2012,2012-08-27,2012-08,9,Sucré Salé,TVA,18:30,18:57,678,,,,
35,10,"Du 27 août au 2 septembre 2012 / August 27th to September 2nd, 2012",27,août ,8,2012,2012-08-27,2012-08,10,TVA Nouvelles (17h),TVA,17:00,18:00,674,,,,
35,11,"Du 27 août au 2 septembre 2012 / August 27th to September 2nd, 2012",27,août ,8,2012,2012-08-27,2012-08,11,Fidèles au poste!,TVA,20:00,21:00,655,,,,
35,12,"Du 27 août au 2 septembre 2012 / August 27th to September 2nd, 2012",27,août ,8,2012,2012-08-27,2012-08,12,Juste pour rire,TVA,21:00,22:00,643,,,,
35,13,"Du 27 août au 2 septembre 2012 / August 27th to September 2nd, 2012",27,août ,8,2012,2012-08-27,2012-08,13,"Minute pour gagner, Une",TVA,19:31,20:31,599,,,,
35,14,"Du 27 août au 2 septembre 2012 / August 27th to September 2nd, 2012",27,août ,8,2012,2012-08-27,2012-08,14,Esprits criminels,TVA,21:00,22:00,573,,,,
35,15,"Du 27 août au 2 septembre 2012 / August 27th to September 2nd, 2012",27,août ,8,2012,2012-08-27,2012-08,15,TVA Nouvelles (22h),TVA,22:00,22:45,544,,,,
35,16,"Du 27 août au 2 septembre 2012 / August 27th to September 2nd, 2012",27,août ,8,2012,2012-08-27,2012-08,16,Cinémax,TVA,20:12,22:17,535,,,,
35,17,"Du 27 août au 2 septembre 2012 / August 27th to September 2nd, 2012",27,août ,8,2012,2012-08-27,2012-08,17,Film de filles,TVA,20:00,22:00,522,,,,
35,18,"Du 27 août au 2 septembre 2012 / August 27th to September 2nd, 2012",27,août ,8,2012,2012-08-27,2012-08,18,Dimanche à Hollywood,TVA,20:31,22:15,520,,,,
35,19,"Du 27 août au 2 septembre 2012 / August 27th to September 2nd, 2012",27,août ,8,2012,2012-08-27,2012-08,19,Rock et Rolland,TVA,19:00,19:30,514,,,,
35,20,"Du 27 août au 2 septembre 2012 / August 27th to September 2nd, 2012",27,août ,8,2012,2012-08-27,2012-08,20,Comme par magie,SRC,20:00,21:00,503,,,,
35,21,"Du 27 août au 2 septembre 2012 / August 27th to September 2nd, 2012",27,août ,8,2012,2012-08-27,2012-08,21,Film de gars,TVA,20:00,22:00,502,,,,
35,22,"Du 27 août au 2 septembre 2012 / August 27th to September 2nd, 2012",27,août ,8,2012,2012-08-27,2012-08,22,"Grand rire, Le",SRC,20:00,21:00,488,,,,
35,23,"Du 27 août au 2 septembre 2012 / August 27th to September 2nd, 2012",27,août ,8,2012,2012-08-27,2012-08,23,Sucré Salé - Le meilleur de l'été 2012,TVA,18:30,19:31,485,,,,
35,24,"Du 27 août au 2 septembre 2012 / August 27th to September 2nd, 2012",27,août ,8,2012,2012-08-27,2012-08,24,"Cible, La",TVA,20:00,21:00,484,,,,
35,25,"Du 27 août au 2 septembre 2012 / August 27th to September 2nd, 2012",27,août ,8,2012,2012-08-27,2012-08,25,Pénélope McQuade,SRC,21:00,22:00,478,,,,
35,26,"Du 27 août au 2 septembre 2012 / August 27th to September 2nd, 2012",27,août ,8,2012,2012-08-27,2012-08,26,Squelettes...placard,SRC,19:00,19:30,465,,,,
35,27,"Du 27 août au 2 septembre 2012 / August 27th to September 2nd, 2012",27,août ,8,2012,2012-08-27,2012-08,27,TVA Nouvelles (18h-SD),TVA,18:00,18:30,453,,,,
35,28,"Du 27 août au 2 septembre 2012 / August 27th to September 2nd, 2012",27,août ,8,2012,2012-08-27,2012-08,28,Ciné-Extra,TVA,18:30,20:12,451,,,,
35,29,"Du 27 août au 2 septembre 2012 / August 27th to September 2nd, 2012",27,août ,8,2012,2012-08-27,2012-08,29,"Fièvre de la danse, La",TVA,19:00,20:00,448,,,,
35,30,"Du 27 août au 2 septembre 2012 / August 27th to September 2nd, 2012",27,août ,8,2012,2012-08-27,2012-08,30,"Souper presque parfait, Un",V,18:30,19:00,430,,,,
39,1,"Du 3 septembre au 9 septembre 2012 / September 3rd to September 9th, 2012",3,septembre ,9,2012,2012-09-03,2012-09,1,Fidèles au poste! La rentrée,TVA,19:30,21:00,1170,Plus de 1M,,,
39,2,"Du 3 septembre au 9 septembre 2012 / September 3rd to September 9th, 2012",3,septembre ,9,2012,2012-09-03,2012-09,2,Soirée électorale Québec 2012,TVA,19:58,0:00,1128,Plus de 1M,,,
39,3,"Du 3 septembre au 9 septembre 2012 / September 3rd to September 9th, 2012",3,septembre ,9,2012,2012-09-03,2012-09,3,Dimanche à Hollywood,TVA,20:00,22:29,968,,,,
39,4,"Du 3 septembre au 9 septembre 2012 / September 3rd to September 9th, 2012",3,septembre ,9,2012,2012-09-03,2012-09,4,Qui perd gagne,TVA,19:00,19:58,960,,,,
39,5,"Du 3 septembre au 9 septembre 2012 / September 3rd to September 9th, 2012",3,septembre ,9,2012,2012-09-03,2012-09,5,"Tricheur édition spéciale d'une heure, Le",TVA,19:00,20:00,949,,,,
39,6,"Du 3 septembre au 9 septembre 2012 / September 3rd to September 9th, 2012",3,septembre ,9,2012,2012-09-03,2012-09,6,Juste pour rire,TVA,21:00,22:00,889,,,,
39,7,"Du 3 septembre au 9 septembre 2012 / September 3rd to September 9th, 2012",3,septembre ,9,2012,2012-09-03,2012-09,7,"Chefs, Les",SRC,20:00,21:00,871,,,,
39,8,"Du 3 septembre au 9 septembre 2012 / September 3rd to September 9th, 2012",3,septembre ,9,2012,2012-09-03,2012-09,8,SP: Bloopers TVA,TVA,19:00,19:30,834,,,,
39,9,"Du 3 septembre au 9 septembre 2012 / September 3rd to September 9th, 2012",3,septembre ,9,2012,2012-09-03,2012-09,9,"Événement JMP 2011, L'",TVA,20:00,21:00,822,,,,
39,10,"Du 3 septembre au 9 septembre 2012 / September 3rd to September 9th, 2012",3,septembre ,9,2012,2012-09-03,2012-09,10,Vlog,TVA,18:30,19:00,795,,,,
39,11,"Du 3 septembre au 9 septembre 2012 / September 3rd to September 9th, 2012",3,septembre ,9,2012,2012-09-03,2012-09,11,"Poule aux oeufs d'or, La",TVA,19:00,19:30,763,,,,
39,12,"Du 3 septembre au 9 septembre 2012 / September 3rd to September 9th, 2012",3,septembre ,9,2012,2012-09-03,2012-09,12,TVA Nouvelles (18h - LV),TVA,18:00,18:30,751,,,,
39,13,"Du 3 septembre au 9 septembre 2012 / September 3rd to September 9th, 2012",3,septembre ,9,2012,2012-09-03,2012-09,13,J.E.,TVA,19:00,20:00,735,,,,
39,14,"Du 3 septembre au 9 septembre 2012 / September 3rd to September 9th, 2012",3,septembre ,9,2012,2012-09-03,2012-09,14,"Gags, Les",TVA,19:30,20:00,693,,,,
39,15,"Du 3 septembre au 9 septembre 2012 / September 3rd to September 9th, 2012",3,septembre ,9,2012,2012-09-03,2012-09,15,Messmer : drôlement mystérieux,TVA,21:00,22:00,685,,,,
39,16,"Du 3 septembre au 9 septembre 2012 / September 3rd to September 9th, 2012",3,septembre ,9,2012,2012-09-03,2012-09,16,Roue de fortune chez vous!,TVA,18:57,19:00,681,,,,
39,17,"Du 3 septembre au 9 septembre 2012 / September 3rd to September 9th, 2012",3,septembre ,9,2012,2012-09-03,2012-09,17,Ciné-Extra,TVA,18:30,20:05,676,,,,
39,18,"Du 3 septembre au 9 septembre 2012 / September 3rd to September 9th, 2012",3,septembre ,9,2012,2012-09-03,2012-09,18,TVA Nouvelles (17h),TVA,17:00,18:00,647,,,,
39,19,"Du 3 septembre au 9 septembre 2012 / September 3rd to September 9th, 2012",3,septembre ,9,2012,2012-09-03,2012-09,19,Infoman,SRC,19:30,20:00,641,,,,
39,20,"Du 3 septembre au 9 septembre 2012 / September 3rd to September 9th, 2012",3,septembre ,9,2012,2012-09-03,2012-09,20,TVA Nouvelles (18h-SD),TVA,18:00,18:30,612,,,,
39,21,"Du 3 septembre au 9 septembre 2012 / September 3rd to September 9th, 2012",3,septembre ,9,2012,2012-09-03,2012-09,21,Fidèles au poste! La rentrée,TVA,20:00,21:30,608,,,,
39,22,"Du 3 septembre au 9 septembre 2012 / September 3rd to September 9th, 2012",3,septembre ,9,2012,2012-09-03,2012-09,22,Cinémax,TVA,20:05,22:23,603,,,,
